Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Image,Image Src,Image Position,Image Alt Text,Status,Metafield: custom.badge [single_line_text_field],Metafield: custom.product_story [multi_line_text_field],Metafield: custom.product_3d_model [single_line_text_field],Metafield: custom.color_data [json],Metafield: custom.catalogue_index [number_integer]
nova-onyx-hoodie,NOVA Onyx Hoodie,"<p>A 420 GSM brushed fleece hoodie. Dropped shoulder set four centimetres past the natural line, weighted ribbed hem and cuffs, kangaroo pocket, and a two-panel hood that holds its shape.</p><p>Made in small batches, so no two pieces read exactly alike.</p>",NØVA,Hoodie,"street, unisex",TRUE,Color,Charcoal,Size,XS,NOVA-006-CHA-XS,shopify,60,deny,manual,3699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-charcoal.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-charcoal.png,1,NOVA Onyx Hoodie — Charcoal,active,,Milled in Tiruppur. The shoulder is drafted four centimetres past the natural line so the silhouette falls rather than clings.,hoodie,"[{""name"":""Charcoal"",""swatch"":""#2C2D32"",""art"":""nova-hoodie-charcoal""},{""name"":""Black"",""swatch"":""#131316"",""art"":""nova-hoodie-black""},{""name"":""Bone"",""swatch"":""#E3DED4"",""art"":""nova-hoodie-bone""}]",6
nova-onyx-hoodie,,,,,,,Color,Charcoal,Size,S,NOVA-006-CHA-S,shopify,60,deny,manual,3699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-charcoal.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-black.png,2,NOVA Onyx Hoodie — Black,,,,,,
nova-onyx-hoodie,,,,,,,Color,Charcoal,Size,M,NOVA-006-CHA-M,shopify,60,deny,manual,3699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-charcoal.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-bone.png,3,NOVA Onyx Hoodie — Bone,,,,,,
nova-onyx-hoodie,,,,,,,Color,Charcoal,Size,L,NOVA-006-CHA-L,shopify,60,deny,manual,3699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-charcoal.png,,,,,,,,,
nova-onyx-hoodie,,,,,,,Color,Charcoal,Size,XL,NOVA-006-CHA-XL,shopify,60,deny,manual,3699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-charcoal.png,,,,,,,,,
nova-onyx-hoodie,,,,,,,Color,Charcoal,Size,XXL,NOVA-006-CHA-XXL,shopify,60,deny,manual,3699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-charcoal.png,,,,,,,,,
nova-onyx-hoodie,,,,,,,Color,Black,Size,XS,NOVA-006-BLA-XS,shopify,60,deny,manual,3699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-black.png,,,,,,,,,
nova-onyx-hoodie,,,,,,,Color,Black,Size,S,NOVA-006-BLA-S,shopify,60,deny,manual,3699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-black.png,,,,,,,,,
nova-onyx-hoodie,,,,,,,Color,Black,Size,M,NOVA-006-BLA-M,shopify,60,deny,manual,3699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-black.png,,,,,,,,,
nova-onyx-hoodie,,,,,,,Color,Black,Size,L,NOVA-006-BLA-L,shopify,60,deny,manual,3699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-black.png,,,,,,,,,
nova-onyx-hoodie,,,,,,,Color,Black,Size,XL,NOVA-006-BLA-XL,shopify,60,deny,manual,3699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-black.png,,,,,,,,,
nova-onyx-hoodie,,,,,,,Color,Black,Size,XXL,NOVA-006-BLA-XXL,shopify,60,deny,manual,3699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-black.png,,,,,,,,,
nova-onyx-hoodie,,,,,,,Color,Bone,Size,XS,NOVA-006-BON-XS,shopify,60,deny,manual,3699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-bone.png,,,,,,,,,
nova-onyx-hoodie,,,,,,,Color,Bone,Size,S,NOVA-006-BON-S,shopify,60,deny,manual,3699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-bone.png,,,,,,,,,
nova-onyx-hoodie,,,,,,,Color,Bone,Size,M,NOVA-006-BON-M,shopify,60,deny,manual,3699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-bone.png,,,,,,,,,
nova-onyx-hoodie,,,,,,,Color,Bone,Size,L,NOVA-006-BON-L,shopify,60,deny,manual,3699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-bone.png,,,,,,,,,
nova-onyx-hoodie,,,,,,,Color,Bone,Size,XL,NOVA-006-BON-XL,shopify,60,deny,manual,3699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-bone.png,,,,,,,,,
nova-onyx-hoodie,,,,,,,Color,Bone,Size,XXL,NOVA-006-BON-XXL,shopify,0,deny,manual,3699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-bone.png,,,,,,,,,
nova-drift-hoodie,NOVA Drift Hoodie,"<p>A 420 GSM brushed fleece hoodie. Dropped shoulder set four centimetres past the natural line, weighted ribbed hem and cuffs, kangaroo pocket, and a two-panel hood that holds its shape.</p><p>Made in small batches, so no two pieces read exactly alike.</p>",NØVA,Hoodie,"street, unisex",TRUE,Color,Grey,Size,XS,NOVA-007-GRE-XS,shopify,60,deny,manual,4499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-grey.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-grey.png,1,NOVA Drift Hoodie — Grey,active,,Milled in Tiruppur. The shoulder is drafted four centimetres past the natural line so the silhouette falls rather than clings.,hoodie,"[{""name"":""Grey"",""swatch"":""#8A8C92"",""art"":""nova-hoodie-grey""},{""name"":""Charcoal"",""swatch"":""#2C2D32"",""art"":""nova-hoodie-charcoal""}]",7
nova-drift-hoodie,,,,,,,Color,Grey,Size,S,NOVA-007-GRE-S,shopify,60,deny,manual,4499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-grey.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-charcoal.png,2,NOVA Drift Hoodie — Charcoal,,,,,,
nova-drift-hoodie,,,,,,,Color,Grey,Size,M,NOVA-007-GRE-M,shopify,60,deny,manual,4499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-grey.png,,,,,,,,,
nova-drift-hoodie,,,,,,,Color,Grey,Size,L,NOVA-007-GRE-L,shopify,60,deny,manual,4499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-grey.png,,,,,,,,,
nova-drift-hoodie,,,,,,,Color,Grey,Size,XL,NOVA-007-GRE-XL,shopify,60,deny,manual,4499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-grey.png,,,,,,,,,
nova-drift-hoodie,,,,,,,Color,Grey,Size,XXL,NOVA-007-GRE-XXL,shopify,60,deny,manual,4499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-grey.png,,,,,,,,,
nova-drift-hoodie,,,,,,,Color,Charcoal,Size,XS,NOVA-007-CHA-XS,shopify,60,deny,manual,4499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-charcoal.png,,,,,,,,,
nova-drift-hoodie,,,,,,,Color,Charcoal,Size,S,NOVA-007-CHA-S,shopify,60,deny,manual,4499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-charcoal.png,,,,,,,,,
nova-drift-hoodie,,,,,,,Color,Charcoal,Size,M,NOVA-007-CHA-M,shopify,60,deny,manual,4499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-charcoal.png,,,,,,,,,
nova-drift-hoodie,,,,,,,Color,Charcoal,Size,L,NOVA-007-CHA-L,shopify,60,deny,manual,4499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-charcoal.png,,,,,,,,,
nova-drift-hoodie,,,,,,,Color,Charcoal,Size,XL,NOVA-007-CHA-XL,shopify,60,deny,manual,4499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-charcoal.png,,,,,,,,,
nova-drift-hoodie,,,,,,,Color,Charcoal,Size,XXL,NOVA-007-CHA-XXL,shopify,0,deny,manual,4499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-hoodie-charcoal.png,,,,,,,,,
nova-signature-tee,NOVA Signature Tee,"<p>A 240 GSM combed cotton t-shirt. Tubular body, ribbed collar that stays flat, cut boxy but never cropped.</p><p>Made in small batches, so no two pieces read exactly alike.</p>",NØVA,T-Shirt,"street, unisex",TRUE,Color,Black,Size,XS,NOVA-008-BLA-XS,shopify,60,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,1,NOVA Signature Tee — Black,active,NEW,"Combed and ring-spun, pre-shrunk twice, so the length you buy is the length you keep.",tee,"[{""name"":""Black"",""swatch"":""#131316"",""art"":""nova-tee-black""},{""name"":""Sand"",""swatch"":""#C6BCAB"",""art"":""nova-tee-sand""}]",8
nova-signature-tee,,,,,,,Color,Black,Size,S,NOVA-008-BLA-S,shopify,60,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,2,NOVA Signature Tee — Sand,,,,,,
nova-signature-tee,,,,,,,Color,Black,Size,M,NOVA-008-BLA-M,shopify,60,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-signature-tee,,,,,,,Color,Black,Size,L,NOVA-008-BLA-L,shopify,60,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-signature-tee,,,,,,,Color,Black,Size,XL,NOVA-008-BLA-XL,shopify,60,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-signature-tee,,,,,,,Color,Black,Size,XXL,NOVA-008-BLA-XXL,shopify,60,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-signature-tee,,,,,,,Color,Sand,Size,XS,NOVA-008-SAN-XS,shopify,60,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,,,,,,,,,
nova-signature-tee,,,,,,,Color,Sand,Size,S,NOVA-008-SAN-S,shopify,60,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,,,,,,,,,
nova-signature-tee,,,,,,,Color,Sand,Size,M,NOVA-008-SAN-M,shopify,60,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,,,,,,,,,
nova-signature-tee,,,,,,,Color,Sand,Size,L,NOVA-008-SAN-L,shopify,60,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,,,,,,,,,
nova-signature-tee,,,,,,,Color,Sand,Size,XL,NOVA-008-SAN-XL,shopify,60,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,,,,,,,,,
nova-signature-tee,,,,,,,Color,Sand,Size,XXL,NOVA-008-SAN-XXL,shopify,0,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,,,,,,,,,
nova-prism-tee,NOVA Prism Tee,"<p>A 240 GSM combed cotton t-shirt. Tubular body, ribbed collar that stays flat, cut boxy but never cropped.</p><p>Made in small batches, so no two pieces read exactly alike.</p>",NØVA,T-Shirt,"street, unisex",TRUE,Color,Off White,Size,XS,NOVA-009-OFF-XS,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,1,NOVA Prism Tee — Off White,active,,"Combed and ring-spun, pre-shrunk twice, so the length you buy is the length you keep.",tee,"[{""name"":""Off White"",""swatch"":""#F0EEEA"",""art"":""nova-tee-offwhite""},{""name"":""Black"",""swatch"":""#131316"",""art"":""nova-tee-black""},{""name"":""Sand"",""swatch"":""#C6BCAB"",""art"":""nova-tee-sand""}]",9
nova-prism-tee,,,,,,,Color,Off White,Size,S,NOVA-009-OFF-S,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,2,NOVA Prism Tee — Black,,,,,,
nova-prism-tee,,,,,,,Color,Off White,Size,M,NOVA-009-OFF-M,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,3,NOVA Prism Tee — Sand,,,,,,
nova-prism-tee,,,,,,,Color,Off White,Size,L,NOVA-009-OFF-L,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,,,,,,,,,
nova-prism-tee,,,,,,,Color,Off White,Size,XL,NOVA-009-OFF-XL,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,,,,,,,,,
nova-prism-tee,,,,,,,Color,Off White,Size,XXL,NOVA-009-OFF-XXL,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,,,,,,,,,
nova-prism-tee,,,,,,,Color,Black,Size,XS,NOVA-009-BLA-XS,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-prism-tee,,,,,,,Color,Black,Size,S,NOVA-009-BLA-S,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-prism-tee,,,,,,,Color,Black,Size,M,NOVA-009-BLA-M,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-prism-tee,,,,,,,Color,Black,Size,L,NOVA-009-BLA-L,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-prism-tee,,,,,,,Color,Black,Size,XL,NOVA-009-BLA-XL,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-prism-tee,,,,,,,Color,Black,Size,XXL,NOVA-009-BLA-XXL,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-prism-tee,,,,,,,Color,Sand,Size,XS,NOVA-009-SAN-XS,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,,,,,,,,,
nova-prism-tee,,,,,,,Color,Sand,Size,S,NOVA-009-SAN-S,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,,,,,,,,,
nova-prism-tee,,,,,,,Color,Sand,Size,M,NOVA-009-SAN-M,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,,,,,,,,,
nova-prism-tee,,,,,,,Color,Sand,Size,L,NOVA-009-SAN-L,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,,,,,,,,,
nova-prism-tee,,,,,,,Color,Sand,Size,XL,NOVA-009-SAN-XL,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,,,,,,,,,
nova-prism-tee,,,,,,,Color,Sand,Size,XXL,NOVA-009-SAN-XXL,shopify,0,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,,,,,,,,,
nova-nomad-tee,NOVA Nomad Tee,"<p>A 240 GSM combed cotton t-shirt. Tubular body, ribbed collar that stays flat, cut boxy but never cropped.</p><p>Made in small batches, so no two pieces read exactly alike.</p>",NØVA,T-Shirt,"street, unisex, drop",TRUE,Color,Off White,Size,XS,NOVA-010-OFF-XS,shopify,60,deny,manual,1999.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,1,NOVA Nomad Tee — Off White,active,DROP 01,"Combed and ring-spun, pre-shrunk twice, so the length you buy is the length you keep.",tee,"[{""name"":""Off White"",""swatch"":""#F0EEEA"",""art"":""nova-tee-offwhite""},{""name"":""Black"",""swatch"":""#131316"",""art"":""nova-tee-black""},{""name"":""Sand"",""swatch"":""#C6BCAB"",""art"":""nova-tee-sand""}]",10
nova-nomad-tee,,,,,,,Color,Off White,Size,S,NOVA-010-OFF-S,shopify,60,deny,manual,1999.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,2,NOVA Nomad Tee — Black,,,,,,
nova-nomad-tee,,,,,,,Color,Off White,Size,M,NOVA-010-OFF-M,shopify,60,deny,manual,1999.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,3,NOVA Nomad Tee — Sand,,,,,,
nova-nomad-tee,,,,,,,Color,Off White,Size,L,NOVA-010-OFF-L,shopify,60,deny,manual,1999.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,,,,,,,,,
nova-nomad-tee,,,,,,,Color,Off White,Size,XL,NOVA-010-OFF-XL,shopify,60,deny,manual,1999.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,,,,,,,,,
nova-nomad-tee,,,,,,,Color,Off White,Size,XXL,NOVA-010-OFF-XXL,shopify,60,deny,manual,1999.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,,,,,,,,,
nova-nomad-tee,,,,,,,Color,Black,Size,XS,NOVA-010-BLA-XS,shopify,60,deny,manual,1999.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-nomad-tee,,,,,,,Color,Black,Size,S,NOVA-010-BLA-S,shopify,60,deny,manual,1999.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-nomad-tee,,,,,,,Color,Black,Size,M,NOVA-010-BLA-M,shopify,60,deny,manual,1999.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-nomad-tee,,,,,,,Color,Black,Size,L,NOVA-010-BLA-L,shopify,60,deny,manual,1999.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-nomad-tee,,,,,,,Color,Black,Size,XL,NOVA-010-BLA-XL,shopify,60,deny,manual,1999.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-nomad-tee,,,,,,,Color,Black,Size,XXL,NOVA-010-BLA-XXL,shopify,60,deny,manual,1999.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-nomad-tee,,,,,,,Color,Sand,Size,XS,NOVA-010-SAN-XS,shopify,60,deny,manual,1999.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,,,,,,,,,
nova-nomad-tee,,,,,,,Color,Sand,Size,S,NOVA-010-SAN-S,shopify,60,deny,manual,1999.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,,,,,,,,,
nova-nomad-tee,,,,,,,Color,Sand,Size,M,NOVA-010-SAN-M,shopify,60,deny,manual,1999.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,,,,,,,,,
nova-nomad-tee,,,,,,,Color,Sand,Size,L,NOVA-010-SAN-L,shopify,60,deny,manual,1999.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,,,,,,,,,
nova-nomad-tee,,,,,,,Color,Sand,Size,XL,NOVA-010-SAN-XL,shopify,60,deny,manual,1999.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,,,,,,,,,
nova-nomad-tee,,,,,,,Color,Sand,Size,XXL,NOVA-010-SAN-XXL,shopify,0,deny,manual,1999.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,,,,,,,,,
nova-vertex-tee,NOVA Vertex Tee,"<p>A 240 GSM combed cotton t-shirt. Tubular body, ribbed collar that stays flat, cut boxy but never cropped.</p><p>Made in small batches, so no two pieces read exactly alike.</p>",NØVA,T-Shirt,"street, unisex",TRUE,Color,Off White,Size,XS,NOVA-011-OFF-XS,shopify,60,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,1,NOVA Vertex Tee — Off White,active,,"Combed and ring-spun, pre-shrunk twice, so the length you buy is the length you keep.",tee,"[{""name"":""Off White"",""swatch"":""#F0EEEA"",""art"":""nova-tee-offwhite""},{""name"":""Black"",""swatch"":""#131316"",""art"":""nova-tee-black""},{""name"":""Sand"",""swatch"":""#C6BCAB"",""art"":""nova-tee-sand""}]",11
nova-vertex-tee,,,,,,,Color,Off White,Size,S,NOVA-011-OFF-S,shopify,60,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,2,NOVA Vertex Tee — Black,,,,,,
nova-vertex-tee,,,,,,,Color,Off White,Size,M,NOVA-011-OFF-M,shopify,60,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-sand.png,3,NOVA Vertex Tee — Sand,,,,,,
nova-vertex-tee,,,,,,,Color,Off White,Size,L,NOVA-011-OFF-L,shopify,60,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,,,,,,,,,
nova-vertex-tee,,,,,,,Color,Off White,Size,XL,NOVA-011-OFF-XL,shopify,60,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,,,,,,,,,
nova-vertex-tee,,,,,,,Color,Off White,Size,XXL,NOVA-011-OFF-XXL,shopify,60,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-offwhite.png,,,,,,,,,
nova-vertex-tee,,,,,,,Color,Black,Size,XS,NOVA-011-BLA-XS,shopify,60,deny,manual,1599.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
